frame,vehicle_id,vehicle_bbox,vehicle_type,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
512,331,781.5566475956917 1662.9397142090565 1414.9058267051018 2140.0275453358113,Unknown,976.0298767089844 1995.2629852294922 1190.4214477539062 2098.1688842773438,0,0,0
513,331,780.0707891979902 1668.5855836905191 1414.4667273754117 2146.23291638935,car,974.5845336914062 2001.9620361328125 1189.96435546875 2105.453857421875,0.6399438381195068,N454K63,0.0797452081217557
514,331,777.302111961987 1673.6446153627392 1413.7969344558678 2147.6117150116024,Unknown,973.6493988037109 2009.3862762451172 1189.1331024169922 2111.8609008789062,0,0,0
515,331,774.5334347259839 1678.703647034959 1413.127141536324 2148.9905136338552,Unknown,972.7142639160156 2016.8105163574219 1188.3018493652344 2118.2679443359375,0,0,0
516,331,771.7647574899806 1683.762678707179 1412.4573486167803 2150.369312256108,Unknown,971.7791290283203 2024.2347564697266 1187.4705963134766 2124.6749877929688,0,0,0
517,331,768.9960802539774 1688.821710379399 1411.7875556972365 2151.7481108783604,Unknown,970.843994140625 2031.6589965820312 1186.6393432617188 2131.08203125,0,0,0
518,331,766.2274030179743 1693.880742051619 1411.1177627776926 2153.126909500613,Unknown,969.9088592529297 2039.083236694336 1185.808090209961 2137.4890747070312,0,0,0
519,331,763.4587257819711 1698.9397737238392 1410.447969858149 2154.5057081228656,Unknown,968.9737243652344 2046.5074768066406 1184.9768371582031 2143.8961181640625,0,0,0
520,331,760.690048545968 1703.998805396059 1409.7781769386052 2155.8845067451184,Unknown,968.0385894775391 2053.9317169189453 1184.1455841064453 2150.3031616210938,0,0,0
521,331,757.9213713099648 1709.057837068279 1409.1083840190613 2157.263305367371,unknown,967.1034545898438 2061.35595703125 1183.3143310546875 2156.710205078125,0.6139766573905945,NN5TK63,0.09514766456762518
471,345,1096.4616658204782 1086.6409414281366 1660.7143886243266 1604.4045455842192,car,1294.9227294921875 1400.6990966796875 1458.1981201171875 1493.733154296875,0.6222169995307922,LKGADMV,0.18906196481298138
472,345,1095.5341634148438 1089.2220799089791 1659.0507966070159 1607.8857190243402,Unknown,1294.0245056152344 1404.3644714355469 1456.0752258300781 1497.1983032226562,0,0,0
473,345,1094.6066610092093 1091.803218389822 1657.387204589705 1611.3668924644612,Unknown,1293.1262817382812 1408.0298461914062 1453.9523315429688 1500.6634521484375,0,0,0
474,345,1093.6791586035747 1094.3843568706648 1655.7236125723941 1614.8480659045822,Unknown,1292.2280578613281 1411.6952209472656 1451.8294372558594 1504.1286010742188,0,0,0
475,345,1092.7516561979403 1096.9654953515073 1654.0600205550834 1618.3292393447032,car,1291.329833984375 1415.360595703125 1449.70654296875 1507.59375,0.5329164266586304,AKGA0MV,0.4752681978025311
476,345,1091.409238702956 1100.344930975899 1653.4059717700004 1622.7653380575887,Unknown,1290.1914236886162 1419.4335414341517 1448.321254185268 1509.9486432756696,0,0,0
477,345,1090.0668212079718 1103.7243666002908 1652.7519229849177 1627.201436770474,Unknown,1289.053013392857 1423.5064871651787 1446.9359654017858 1512.3035365513392,0,0,0
478,345,1088.7244037129874 1107.1038022246823 1652.0978741998347 1631.6375354833594,Unknown,1287.9146030970983 1427.5794328962054 1445.5506766183037 1514.6584298270088,0,0,0
479,345,1087.3819862180032 1110.4832378490742 1651.4438254147517 1636.073634196245,Unknown,1286.7761928013392 1431.652378627232 1444.1653878348213 1517.0133231026787,0,0,0
480,345,1086.0395687230189 1113.8626734734657 1650.7897766296687 1640.5097329091304,Unknown,1285.6377825055804 1435.7253243582588 1442.7800990513392 1519.3682163783483,0,0,0
481,345,1084.6971512280347 1117.2421090978576 1650.135727844586 1644.9458316220157,Unknown,1284.4993722098213 1439.7982700892858 1441.394810267857 1521.723109654018,0,0,0
482,345,1083.3547337330504 1120.6215447222492 1649.481679059503 1649.3819303349012,car,1283.3609619140625 1443.8712158203125 1440.009521484375 1524.0780029296875,0.5719286799430847,AKGADMV,0.3925766748911932
483,345,1082.625842944351 1124.6441612478193 1650.7674061928774 1653.3262767224091,car,1275.4227294921875 1442.0845947265625 1441.1749267578125 1529.825439453125,0.6046809554100037,4NGADMV,0.34188503960510497
484,345,1081.3221629880593 1128.2330583625596 1651.9755831164337 1656.8029144995878,car,1258.096435546875 1441.875 1430.9915771484375 1529.29833984375,0.6157781481742859,4NGADMV,0.5381740546643884
485,345,1078.4572632904249 1129.7836349835457 1651.2974964197285 1660.3474418440792,car,1256.1339111328125 1447.0399169921875 1429.746826171875 1532.6748046875,0.6019147634506226,4KG63MV,0.342889454049936
486,345,1073.183298842525 1135.292387697397 1649.1165535011828 1665.6350255019167,car,1246.7637939453125 1448.514404296875 1435.88720703125 1544.1708984375,0.572443425655365,4KGADMF,0.20475279008798247
487,345,1071.7074557455378 1138.9099262001873 1650.050648220786 1668.0296302453785,car,1247.1475830078125 1449.6427001953125 1431.8460693359375 1546.3736572265625,0.6262233257293701,4KGADMV,0.6373834975198012
488,345,1069.6905074157523 1141.005026675122 1651.2356492862962 1669.9488598442388,car,1245.0140380859375 1459.1351318359375 1428.7244873046875 1549.08984375,0.5399161577224731,4KEADMT,0.5431255963385749
489,345,1066.3676709167503 1144.9735431677427 1649.8459921488957 1673.6399109600752,car,1254.5797119140625 1469.5675048828125 1431.908203125 1558.3560791015625,0.5237342119216919,4KEADMV,0.5166681516999786
490,345,1064.4021046280886 1148.1449723213445 1648.5254021195883 1675.8764600306454,car,1251.5823974609375 1469.5726318359375 1429.0614013671875 1557.42041015625,0.5206220149993896,4KEADMV,0.2108692899457685
491,345,1061.622431728962 1151.221660812199 1645.451673187462 1682.0480868466193,car,1240.072021484375 1473.7540283203125 1426.3023681640625 1559.2496337890625,0.5439402461051941,4KGADMV,0.29796588758036424
492,345,1057.879169640063 1154.9174194048528 1638.4900512841293 1686.2881751501186,Unknown,1240.4497680664062 1475.8566284179688 1425.8922119140625 1559.9968872070312,0,0,0
493,345,1054.135907551164 1158.6131779975065 1631.5284293807968 1690.5282634536181,car,1240.8275146484375 1477.959228515625 1425.4820556640625 1560.744140625,0.5371984839439392,4KGADMV,0.5810664000236382
494,345,1053.3207370402022 1161.3896614379798 1630.6489415220817 1693.994328916645,Unknown,1238.0847778320312 1482.47119140625 1422.1969604492188 1566.9360961914062,0,0,0
495,345,1052.5055665292402 1164.1661448784532 1629.7694536633667 1697.4603943796717,car,1235.342041015625 1486.983154296875 1418.911865234375 1573.1280517578125,0.5346776843070984,4KGADMV,0.539640875365605
496,345,1048.8666956626666 1165.0736946586935 1626.9369032062586 1700.0378163742535,car,1244.3509521484375 1487.1204833984375 1419.7763671875 1573.867431640625,0.5201849937438965,4KGADMV,0.4805595501329394
497,345,1046.2219498659729 1166.0367411901045 1626.4535101485685 1702.87998150697,car,1238.9234619140625 1489.841796875 1412.068359375 1580.9942626953125,0.5660655498504639,4KGADMV,0.589190278361229
498,345,1041.2315483539346 1166.9757317036672 1624.7999081813905 1705.9335125885393,Unknown,1229.0594482421875 1491.5651448567708 1410.7138671875 1585.7046712239583,0,0,0
499,345,1036.2411468418966 1167.91472221723 1623.1463062142122 1708.9870436701085,Unknown,1219.1954345703125 1493.2884928385417 1409.359375 1590.4150797526042,0,0,0
500,345,1031.2507453298583 1168.8537127307927 1621.4927042470342 1712.040574751678,car,1209.3314208984375 1495.0118408203125 1408.0048828125 1595.12548828125,0.6354168057441711,4KGADMV,0.4926325769709294
501,345,1025.9012929241692 1173.7624405134954 1619.365659668287 1718.8261935514804,car,1218.2081298828125 1506.1673583984375 1408.250732421875 1601.1148681640625,0.6285359859466553,4KGADMV,0.5637398883360233
502,345,1024.3330199125776 1175.147297762919 1619.4591941727463 1721.5840105512955,car,1219.77392578125 1511.0625 1407.1165771484375 1605.28564453125,0.5952651500701904,4KGADMV,0.5179490414763
503,345,1023.192225180258 1178.1432581263005 1618.0153250974818 1726.0540903712601,car,1216.684326171875 1515.5687255859375 1402.326904296875 1606.7867431640625,0.5809643268585205,4KGADMV,0.5831398426613548
504,345,1021.9081417839643 1181.0280771856023 1617.5795152700825 1730.860896868035,car,1211.9136962890625 1523.3096923828125 1393.583251953125 1606.4146728515625,0.6075037121772766,4KGADMV,0.7301419571611698
505,345,1018.9483199955814 1184.2489217312548 1615.9689949782817 1736.8576485773276,car,1216.6300048828125 1524.3896484375 1400.246337890625 1607.35107421875,0.5634907484054565,4KGADMV,0.6991468316591195
506,345,1016.9314828486403 1186.6917910115785 1615.145462201136 1740.3866328576091,car,1213.847412109375 1527.796875 1397.047119140625 1616.490966796875,0.6582641005516052,4RGADMV,0.48359264928268064
507,345,1015.9278832266187 1190.943862883801 1616.538571499254 1746.894786028708,car,1209.548583984375 1531.128662109375 1397.201171875 1623.1552734375,0.671285092830658,4KGADMV,0.6919585148988754
508,345,1013.726057970239 1193.4501616126968 1617.5611679875308 1752.1124312579414,car,1210.6871337890625 1538.17578125 1393.09130859375 1626.0499267578125,0.6659015417098999,4KGADMV,0.45837304381574
509,345,1003.9595639851193 1197.411661732182 1613.7361963174533 1757.312119242465,unknown,1201.4937744140625 1536.5064697265625 1392.4981689453125 1630.9434814453125,0.6709161400794983,4KGADMV,0.6226826768280244
510,345,1003.8475231709785 1200.398076058842 1616.1993025266356 1760.8038667844066,Unknown,1200.0494384765625 1540.535888671875 1386.9071655273438 1632.5181884765625,0,0,0
511,345,1003.7354823568379 1203.3844903855022 1618.6624087358177 1764.295614326348,car,1198.6051025390625 1544.5653076171875 1381.316162109375 1634.0928955078125,0.6786283254623413,4KGADMV,0.6028439156144114
512,345,1001.5259935018065 1207.6686796401423 1615.6056792064255 1769.8180629745584,car,1191.151611328125 1545.258544921875 1383.872314453125 1642.0517578125,0.6805542707443237,A8SADMV,0.31100795180083407
513,345,997.8151733618084 1210.920490217606 1611.9798902803996 1774.3353868542297,Unknown,1190.2457275390625 1551.4597574869792 1383.0565185546875 1646.3586832682292,0,0,0
514,345,994.1043532218102 1214.1723007950693 1608.3541013543736 1778.8527107339012,Unknown,1189.33984375 1557.6609700520833 1382.24072265625 1650.6656087239583,0,0,0
515,345,990.3935330818122 1217.424111372533 1604.7283124283476 1783.3700346135724,car,1188.4339599609375 1563.8621826171875 1381.4249267578125 1654.9725341796875,0.6560648679733276,4NGADMV,0.47464776648849133
516,345,988.113430239177 1224.0293747012665 1603.5430452233077 1792.5393615511985,car,1190.0706787109375 1572.1669921875 1381.068359375 1657.392333984375,0.6035888195037842,4KEADMV,0.3398502813326312
517,345,984.340631973007 1227.2222728288275 1600.381299543488 1796.4696140589385,Unknown,1188.9837036132812 1574.3683471679688 1381.066650390625 1663.633544921875,0,0,0
518,345,980.5678337068371 1230.4151709563887 1597.2195538636684 1800.3998665666788,car,1187.896728515625 1576.5697021484375 1381.06494140625 1669.874755859375,0.6788134574890137,4KGADMV,0.5570682379628205
519,345,980.4888954874785 1233.1462415162785 1596.2722667802277 1803.963585193482,car,1185.0419921875 1588.764404296875 1374.898193359375 1676.4375,0.6665406227111816,AKSADMV,0.3393518653066515
520,345,979.1661238764584 1234.3862411634561 1594.65093631787 1806.2482282707153,car,1177.100830078125 1587.6676025390625 1368.681396484375 1679.8546142578125,0.7009056210517883,4KGADMV,0.5620189803848398
521,345,977.6789065123647 1235.878555659363 1592.8811644814314 1808.2363855178946,car,1173.0755615234375 1589.644775390625 1365.8779296875 1681.5765380859375,0.6931326389312744,4KG4@MV,0.21043360871872646
522,345,973.6080448200804 1240.2242064595664 1589.2450048719656 1813.175080281242,car,1173.76416015625 1594.885986328125 1367.4945068359375 1691.019287109375,0.6867390275001526,4KGADMV,0.9388339204967124
523,345,969.741138619719 1245.3689733979093 1586.5098912025326 1820.7144392050925,Unknown,1171.5259195963542 1599.8218180338542 1363.9274088541667 1695.1166178385417,0,0,0
524,345,965.8742324193577 1250.5137403362519 1583.7747775330993 1828.253798128943,Unknown,1169.2876790364583 1604.7576497395833 1360.3603108723958 1699.2139485677083,0,0,0
525,345,962.0073262189962 1255.6585072745947 1581.0396638636662 1835.7931570527935,car,1167.0494384765625 1609.6934814453125 1356.793212890625 1703.311279296875,0.6741023659706116,4KGADMV,0.7802249894054095
526,345,957.1770961922916 1258.3247458012731 1578.855735844401 1839.799751036798,car,1162.7784423828125 1614.96826171875 1356.790771484375 1705.099365234375,0.6562163829803467,4KGADMV,0.6621697070979509
527,345,953.6192166966277 1261.9887167019344 1579.4519878146173 1844.6499297964845,car,1167.8587646484375 1621.8037109375 1356.5057373046875 1716.7578125,0.6870710253715515,4KGADMV,0.765883151501875
528,345,942.6998434706015 1264.5595242723564 1575.3636990774398 1849.5126662706705,unknown,1161.607177734375 1624.36669921875 1354.2645263671875 1723.512451171875,0.6922409534454346,4KGADMV,0.5225526884648115
529,345,939.0966625335452 1267.154128302462 1575.6917853433195 1853.9950536970598,car,1163.5521240234375 1631.1141357421875 1352.712890625 1728.9569091796875,0.6866803765296936,4KGADMV,0.8104598854950172
530,345,940.1301142146456 1269.7502341876414 1575.1600213449944 1857.4428223762982,car,1154.3177490234375 1633.53564453125 1348.6375732421875 1729.5938720703125,0.7028420567512512,4KGADMV,0.45760267876326444
531,345,938.0494158588865 1274.9440385907833 1573.487755110252 1864.1145809444324,car,1149.057861328125 1640.8553466796875 1341.1051025390625 1728.1490478515625,0.6326442956924438,4KGADMV,0.7167584304274136
532,345,935.8818930093927 1278.668991494311 1572.4142403230387 1870.3616263785482,Unknown,1148.4920654296875 1645.2413736979167 1343.721435546875 1737.3187662760417,0,0,0
533,345,933.7143701598989 1282.393944397839 1571.3407255358252 1876.6086718126642,Unknown,1147.92626953125 1649.6274007161458 1346.3377685546875 1746.4884847005208,0,0,0
534,345,931.546847310405 1286.1188973013668 1570.267210748612 1882.85571724678,car,1147.3604736328125 1654.013427734375 1348.9541015625 1755.658203125,0.6907674670219421,4KGAD4V,0.6044549330047071
535,345,928.930854652851 1289.6721493908979 1568.7199325720703 1887.6561539595334,car,1148.03466796875 1655.6656494140625 1346.625 1755.9693603515625,0.7029263377189636,4KGADHV,0.487450535789378
536,345,925.8256806902125 1294.0487288513314 1567.2734277985862 1893.6699543383788,car,1144.8751220703125 1670.5733642578125 1340.309814453125 1755.7452392578125,0.6336660981178284,4KGADMV,0.6942541239280627
537,345,921.7920743907707 1297.9678354209118 1566.0181739840452 1898.4353989419196,Unknown,1143.20947265625 1674.1701965332031 1337.6842956542969 1760.0446472167969,0,0,0
538,345,917.7584680913291 1301.8869419904922 1564.762920169504 1903.2008435454607,Unknown,1141.5438232421875 1677.7670288085938 1335.0587768554688 1764.3440551757812,0,0,0
539,345,913.7248617918874 1305.8060485600727 1563.507666354963 1907.9662881490017,Unknown,1139.878173828125 1681.3638610839844 1332.4332580566406 1768.6434631347656,0,0,0
540,345,909.6912554924456 1309.725155129653 1562.252412540422 1912.7317327525425,car,1138.2125244140625 1684.960693359375 1329.8077392578125 1772.94287109375,0.679959237575531,4KGADMV,0.6168119786397821
541,345,906.8658184591886 1312.8217420211722 1562.8754124439256 1917.5368107170075,car,1137.386474609375 1690.0579833984375 1329.1429443359375 1779.5526123046875,0.676207423210144,4KGADMV,0.531353443968795
542,345,904.778926423465 1316.0984772249208 1562.1450169396924 1924.1483078270599,car,1133.5550537109375 1689.3914794921875 1331.493896484375 1787.9322509765625,0.7075276970863342,4KGADMV,0.6576307531730404
543,345,901.3347067358807 1320.9034455670303 1560.8036835699602 1930.411581300611,car,1125.5057373046875 1697.300537109375 1332.8477783203125 1799.93115234375,0.6766073107719421,4KGADMV,0.7273629155130802
544,345,899.8681322082408 1323.4595845296803 1560.545603072639 1934.5419496329723,car,1130.3192138671875 1701.1263427734375 1333.751953125 1801.4974365234375,0.6751813888549805,4KGADMV,0.8685427267491461
545,345,897.0875380295963 1326.5234119938305 1559.7566229990168 1938.7473522716964,car,1130.2294921875 1707.3494873046875 1329.0731201171875 1801.2181396484375,0.6442418694496155,4KG4DMV,0.37000819047596767
546,345,892.5610206637616 1330.9496597067214 1558.0424400265779 1945.2223761541704,car,1126.2060546875 1717.5252685546875 1326.9844970703125 1814.4693603515625,0.6667137742042542,4KG4DMV,0.2909698989218656
547,345,891.4549624656465 1334.1728868520618 1558.9604485217865 1950.618070306512,car,1126.3006591796875 1717.9456787109375 1325.3668212890625 1815.0574951171875,0.6854905486106873,4KBA@MV,0.25237547225389995
548,345,886.549442059941 1340.2368103481338 1556.3794004276829 1959.9156776272596,car,1127.2431640625 1727.7711181640625 1322.2025146484375 1824.6082763671875,0.6975991725921631,4KGADMV,0.565825320984562
549,345,885.259154262302 1344.6022243903858 1557.3312749557192 1967.0381498186648,car,1119.0322265625 1726.0224609375 1321.76806640625 1822.780517578125,0.7039313912391663,4KGADMV,0.7523630556641353
550,345,879.5911735538281 1347.3698515561155 1555.0989514727544 1972.0851456451337,car,1115.06689453125 1731.1025390625 1321.82666015625 1828.3765869140625,0.6787451505661011,4KGA@MV,0.6003260472211024
551,345,879.1402106092198 1352.6237401867656 1555.2163590078274 1979.5686562474857,Unknown,1111.9277954101562 1737.7738037109375 1322.2522583007812 1838.9166870117188,0,0,0
552,345,878.6892476646117 1357.877628817416 1555.3337665429003 1987.0521668498375,car,1108.7886962890625 1744.445068359375 1322.6778564453125 1849.456787109375,0.6430201530456543,4KGADMV,0.7744256504680224
553,345,878.2416870026581 1361.010101646832 1553.9155260446128 1990.7673836115173,car,1113.41015625 1751.46826171875 1312.0008544921875 1847.1375732421875,0.6586242914199829,4KGA0MV,0.4614822710073436
554,345,878.4177628444631 1366.5905014356902 1554.4147875149324 1997.4413802320598,car,1108.42138671875 1760.9677734375 1306.396484375 1851.36181640625,0.6487767100334167,4KGA@MV,0.5291065985572728
555,345,876.9808528669704 1370.321321354409 1552.0135594903522 2002.5510483366584,car,1105.5318603515625 1765.1048583984375 1306.694091796875 1855.9647216796875,0.6710083484649658,4KGADMV,0.6107720477456988
556,345,873.4632398230889 1372.4723219341865 1549.2559926467943 2006.2505017405535,car,1105.6795654296875 1767.881103515625 1309.732666015625 1860.8602294921875,0.6794413924217224,4KEADMV,0.5304971962024099
557,345,867.7400987694333 1378.025326759594 1545.8187596843486 2013.5482132559473,car,1105.7615966796875 1778.0888671875 1304.7119140625 1871.570068359375,0.6915341019630432,4KEADMV,0.5672489812926209
558,345,862.0877080393277 1384.9987195471956 1543.2292261759592 2022.3775001162496,car,1097.655029296875 1786.9791259765625 1299.263427734375 1877.6536865234375,0.6505646109580994,4KEADMV,0.63423452210384
559,345,859.5837971397447 1389.3759902353313 1541.9767419168265 2027.7271326501368,car,1105.28662109375 1788.7803955078125 1303.299072265625 1884.0941162109375,0.6805346608161926,4KEADMV,0.2578984181197043
560,345,858.5656238301733 1394.4262542295014 1541.728690108774 2033.1087944441674,car,1099.7384033203125 1794.2171630859375 1297.0323486328125 1892.4085693359375,0.6836617588996887,4KGADMV,0.4154415860061326
561,345,856.3195479765714 1398.8115987780466 1540.5296780326416 2040.052013769497,car,1096.7735595703125 1798.7301025390625 1296.3226318359375 1895.999755859375,0.6757258772850037,4KGADMV,0.5780696481848313
562,345,854.6398473267029 1401.061828499184 1538.5805674784763 2045.4648858430598,car,1095.175048828125 1799.4400634765625 1299.711181640625 1897.5465087890625,0.701306939125061,4KGADMV,0.5043591122674825
563,345,853.1182962339865 1406.054306507542 1536.9151040449026 2051.9835634410438,car,1089.9251708984375 1809.131591796875 1301.243896484375 1909.1654052734375,0.6958861351013184,4KGADMV,0.3980567158397226
564,345,851.4294973870919 1412.553154858783 1537.788615332407 2060.558282990365,car,1089.1021728515625 1820.873046875 1294.993408203125 1917.565185546875,0.6812260150909424,4KGADMV,0.7552600947853163
565,345,849.2608827325935 1415.842185627922 1538.1956767082302 2066.460216165666,car,1090.493896484375 1823.3170166015625 1295.72802734375 1919.2042236328125,0.7005748748779297,4KGADMV,0.5820663232965833
566,345,846.6297697955346 1421.5652954217778 1540.9391651582396 2075.773196050998,car,1081.728515625 1829.1895751953125 1293.5379638671875 1925.2708740234375,0.6779018640518188,4KGADMV,0.5482158985082454
567,345,844.050928479314 1426.0760360090512 1541.504564066947 2083.205478276531,car,1079.4100341796875 1831.8834228515625 1287.5240478515625 1932.5408935546875,0.7046675086021423,4KGADMV,0.5510169442919629
568,345,840.7069941829975 1429.139217083864 1539.7801834800146 2089.0911371664765,car,1076.4998779296875 1834.0458984375 1291.0240478515625 1938.774169921875,0.6993879079818726,4KGADMV,0.831104562582006
569,345,835.2348338604343 1433.2780122290292 1536.078426276661 2095.0490867108497,car,1078.9368896484375 1840.9200439453125 1286.56298828125 1943.930419921875,0.6808679699897766,4KGADMV,0.6629098905255816
570,345,834.5217110767137 1438.4317619953301 1535.1065164231131 2100.5690024015694,Unknown,1078.6785278320312 1850.3161010742188 1284.8240966796875 1950.2420654296875,0,0,0
571,345,833.8085882929932 1443.585511761631 1534.1346065695652 2106.0889180922895,car,1078.420166015625 1859.712158203125 1283.085205078125 1956.5537109375,0.687214732170105,4KGADMV,0.7083642729705143
572,345,829.4180178586596 1447.9733588848324 1533.0845329576969 2111.3832078194964,Unknown,1074.9526062011719 1864.7628479003906 1282.5501708984375 1963.5691223144531,0,0,0
573,345,825.0274474243258 1452.3612060080336 1532.0344593458285 2116.6774975467033,Unknown,1071.4850463867188 1869.8135375976562 1282.01513671875 1970.5845336914062,0,0,0
574,345,820.6368769899922 1456.7490531312349 1530.9843857339602 2121.9717872739106,Unknown,1068.0174865722656 1874.8642272949219 1281.4801025390625 1977.5999450683594,0,0,0
575,345,816.2463065556585 1461.1369002544361 1529.9343121220918 2127.2660770011175,unknown,1064.5499267578125 1879.9149169921875 1280.945068359375 1984.6153564453125,0.705944299697876,4KGADMV,0.6087039759205713
576,345,810.6539847070343 1467.6214442861665 1529.3187663675508 2133.464872499691,car,1063.5115966796875 1892.6231689453125 1277.806884765625 1989.7064208984375,0.6805189251899719,4KGA0MV,0.5161649085222484
577,345,806.249873519386 1469.754932988723 1527.5268249272774 2135.9608610897067,car,1057.89599609375 1889.2115478515625 1279.2210693359375 1995.2603759765625,0.662868320941925,4KGADMV,0.7290415963320424
578,345,805.0083563491163 1477.2027566821102 1526.4449407304946 2142.985636635734,car,1051.1181640625 1899.3359375 1274.894287109375 2004.3048095703125,0.6689344048500061,4KGADMV,0.6456464494339831
579,345,804.0544076685976 1483.781219828753 1524.49226757752 2147.6436492254757,car,1051.3472900390625 1908.889892578125 1276.734130859375 2014.402587890625,0.6917718648910522,4KGADMV,0.5949505242855339
580,345,802.9004670315733 1488.7604102349876 1522.887450043623 2149.979509854305,car,1053.1207275390625 1916.1058349609375 1270.26806640625 2014.615478515625,0.7087510228157043,4KGADMV,0.8501168602004332
581,345,803.9649462913122 1492.8355273584127 1523.0816444315124 2150.486717353358,car,1049.7974853515625 1921.740234375 1269.72119140625 2021.85205078125,0.6945529580116272,4KGADMV,0.557595008462841
582,345,804.9657068085801 1496.7312418479937 1526.5107979609818 2149.586692150563,unknown,1049.7044677734375 1927.5274658203125 1257.4510498046875 2025.1593017578125,0.6861140727996826,4KGADMV,0.5184834808050036
583,345,803.5695557558089 1502.1026532016442 1525.9112320278077 2149.852201511345,unknown,1047.7174072265625 1929.6134033203125 1256.551025390625 2031.876708984375,0.6810915470123291,4KGADMV,0.46849173081921597
584,345,800.2315514939739 1510.554365382643 1524.2405829683719 2152.8502058547456,unknown,1046.4163818359375 1936.89111328125 1258.9512939453125 2039.3935546875,0.6611844897270203,4KGA0MV,0.5029160456951841
585,345,793.098787095636 1519.0805231199365 1520.2026659932517 2156.105972740884,unknown,1045.822265625 1951.4952392578125 1258.446533203125 2046.9818115234375,0.6932046413421631,4KGADMV,0.6621685527778643
586,345,788.3418571986329 1525.409133689492 1517.7636094554666 2156.5999152524946,unknown,1043.3970947265625 1956.7838134765625 1261.9027099609375 2053.429443359375,0.6773296594619751,4KGADMV,0.48220509484281476
587,345,787.896321015078 1533.7969141593867 1516.342199636161 2156.259415934938,unknown,1038.87890625 1967.143798828125 1250.403076171875 2061.485595703125,0.6808611154556274,4KGADMV,0.6970093512437633
588,345,786.8400678429211 1535.7010948436957 1515.476375949644 2151.956733716189,unknown,1029.1685791015625 1969.0035400390625 1251.4227294921875 2070.57470703125,0.687000572681427,4KGA@MV,0.551221280417905
589,345,783.7258897554403 1541.5281318580332 1513.7663680061692 2150.6052351343255,unknown,1029.5302734375 1976.2672119140625 1248.5084228515625 2075.53271484375,0.702274739742279,4KGADMV,0.6598114639386224
590,345,778.2009121978738 1544.3101762216806 1512.448242806349 2147.9887416212714,unknown,1026.75146484375 1982.115234375 1247.1588134765625 2083.33251953125,0.7030900716781616,4KGADMV,0.6424636440356566
591,345,769.0423754286637 1550.8098452097354 1510.276677704788 2149.8071916925264,unknown,1026.3673095703125 1987.5762939453125 1250.488037109375 2092.802490234375,0.6950833201408386,4KGADMV,0.7231923884451722
592,345,766.5736888497049 1555.0761495185525 1511.6059049735563 2150.579899584108,car,1025.865966796875 1997.489990234375 1247.470458984375 2095.1103515625,0.7024760842323303,4KGADMV,0.2708123537923355
593,345,762.6478972040211 1560.2366629357248 1508.3769353242744 2150.6290639939543,unknown,1021.0079956054688 2002.7032470703125 1244.825439453125 2109.274169921875,0.7181415557861328,4KGADMV,0.7366624979543674
594,345,764.0320714416584 1563.886220610786 1510.1528723699753 2151.6315171069086,car,1021.4251708984375 2013.392578125 1233.644775390625 2115.078369140625,0.7144604325294495,4KGADMV,0.6148908366965189
595,345,763.257296960099 1567.6078294390766 1511.3578620488518 2152.1833916073597,car,1020.1983032226562 2015.1961669921875 1236.390380859375 2121.1298828125,0.7253768444061279,4KGADMV,0.6643541135957797
596,345,759.7544588792287 1571.2411036931187 1510.9243997914052 2154.384837806521,car,1009.08837890625 2024.05517578125 1236.685546875 2130.1787109375,0.7019402384757996,4KGADMV,0.8598161662061594
597,345,755.4924053762634 1579.9674623396013 1510.0327324486443 2157.5075043341676,unknown,1004.4415283203125 2032.688232421875 1239.31494140625 2140.386474609375,0.7062227725982666,4KGADMV,0.7073356393638667
598,345,752.4556609348599 1584.63210108304 1510.4755407950977 2158.1371820923855,car,1000.210693359375 2036.9957275390625 1235.5072021484375 2143.52685546875,0.6980452537536621,4KGADMV,0.8707825313877413
599,345,749.2212380644798 1588.6316619322283 1507.8012675593316 2157.9922565698917,car,1000.4491577148438 2050.10009765625 1234.4527587890625 2156.150390625,0.7301960587501526,4KGADMV,0.694501375868259
600,345,747.2344104837168 1595.5667286380283 1505.823479392165 2158.5165248967364,unknown,1003.9530029296875 2064.321533203125 1226.3946533203125 2160.0,0.7308065295219421,4KGADMV,0.4939916323565995
601,345,747.1210327509401 1598.615472743545 1504.010988404827 2157.345362640355,car,999.6055297851562 2067.202880859375 1224.5 2160.0,0.7322829961776733,4KGADMV,0.7638403615800856
602,345,748.5918671466723 1605.4242793626831 1507.0754438488918 2158.101583625535,unknown,995.3212280273438 2072.480712890625 1222.1031494140625 2160.0,0.718717634677887,4KGADMV,0.5858187211000709
603,345,743.688217739114 1612.7923282078182 1504.6679174732617 2157.471919903374,unknown,993.4237060546875 2083.29150390625 1218.4925537109375 2160.0,0.6787441968917847,4K64NMV,0.3263998394845159
700,366,2272.479556028119 1092.847053140249 2735.1625478729193 1515.1894413299642,car,2432.994384765625 1358.5391845703125 2577.4052734375 1435.15966796875,0.5180666446685791,6306EPD,0.330324554357632
701,366,2272.5296061940553 1094.8477422286662 2737.2263074249063 1518.523758359524,Unknown,2431.2560221354165 1359.3299153645833 2580.5170084635415 1438.1578776041667,0,0,0
702,366,2272.579656359991 1096.8484313170834 2739.2900669768933 1521.858075389084,Unknown,2429.5176595052085 1360.1206461588542 2583.6287434895835 1441.1560872395833,0,0,0
